name,mean,std,min,max,kurtosis,skewness,median
"wind_data_35.5,123.5_C",6.747098448979005,3.3661509557258116,0.824445812301313,17.6756397879997,-0.10064628238511242,0.5714316485193686,6.23583312678138
"wind_data_35.5,123.75_C",6.706078298007196,3.3710270603444923,0.727982287603079,17.5219719091942,-0.11372052027612334,0.5594954329517061,6.279219068092486
"wind_data_35.5,124.25_C",6.6105750692397525,3.4510354257158635,0.438905465784367,17.0715425796646,-0.19271591130911814,0.4856590800913924,6.22138081340231
"wind_data_35.5,124.5_C",6.53849988844353,3.5047602652595398,0.360821196377498,16.8351996884642,-0.24720338800502173,0.452176224178623,6.220189088881201
"wind_data_35.5,124.75_C",6.468255873793611,3.5233343364703273,0.253294431658457,16.5765524238116,-0.29078197652944127,0.4515894381354286,6.16361660459923
"wind_data_35.5,124_C",6.680038836938452,3.402951401430991,0.552327543535752,17.327088271397,-0.14256353819322376,0.5292979121214813,6.327774040951945
"wind_data_35.5,125.25_C",6.255878584532842,3.527375552493833,0.233987193246055,16.0786232529088,-0.3713197951576759,0.46722119210975505,5.9034318960482945
"wind_data_35.5,125.5_C",6.123282272883019,3.5193189752527503,0.19345336890058,15.9278951316153,-0.4101652662115334,0.47749186838161395,5.72958403520539
"wind_data_35.5,125.75_C",5.977261297346153,3.5025778657181825,0.262151291249864,15.7663201512045,-0.41690978261209244,0.5072128442638985,5.67380993190731
"wind_data_35.5,125_C",6.360838702845229,3.520018461862846,0.22769516061835,16.2254005265331,-0.32416062094566556,0.4602774876524802,6.0418643135095795
"wind_data_35.5,126.25_C",5.396521871253726,3.3137818533430523,0.187406764868922,15.4093218182404,-0.12920286459125885,0.6726589744319185,4.86828589799665
"wind_data_35.5,126.5_C",4.574070737160297,2.8395668831077003,0.0631180658942819,13.7159779824376,0.04543047986029469,0.7333629436977908,4.103588564889115
"wind_data_35.5,126_C",5.8580405570892715,3.5077592871140038,0.339637684382656,15.8014468974038,-0.3542540454992995,0.5707372605700732,5.381016456885559
"wind_data_35.75,123.5_C",6.750789560690638,3.373764799458564,0.360434152297704,17.9091056946319,-0.04476680992505777,0.581313155098715,6.268741604293255
"wind_data_35.75,123.75_C",6.701562026977515,3.377685058472213,0.411195156494988,17.7662032970353,-0.07518104730367314,0.558931907887265,6.22148492784158
"wind_data_35.75,124.25_C",6.583560211320701,3.4329549719383317,0.67615823855409,17.4281463884988,-0.16665764271645145,0.5014054673214237,6.217686011357305
"wind_data_35.75,124.5_C",6.515022932071041,3.479164108597509,0.280729406102632,17.18276700294,-0.21739597541397515,0.4758504322326493,6.098306382845555
"wind_data_35.75,124.75_C",6.438771244714134,3.497830329710519,0.154290705082894,16.8819620570147,-0.24906792167890757,0.4739669182443725,6.1340680635665805
"wind_data_35.75,124_C",6.681766356984877,3.414773598065369,0.653510414305962,17.7233622959064,-0.11543429917330306,0.5309011536078899,6.2834166557172
"wind_data_35.75,125.25_C",6.218547100605825,3.5157579101711107,0.330281806993361,16.0799403954643,-0.3285421114266196,0.48264294848336375,5.968414684015546
"wind_data_35.75,125.5_C",6.09242683014811,3.525516627061353,0.134009537017377,16.008441230188,-0.3529182837201117,0.49873157970384097,5.8492404209511655
"wind_data_35.75,125.75_C",5.948056553645626,3.511512930991422,0.432322827381653,15.8833202558569,-0.34963230433713965,0.5392825305981175,5.74199898939463
"wind_data_35.75,125_C",6.307214196792458,3.4922654265550945,0.116634835573869,16.4963679955532,-0.2772555762911253,0.47526862247622415,6.047470828466745
"wind_data_35.75,126.25_C",5.415925959320188,3.3192543829167707,0.031484132783137,15.443518393324,-0.06541917128725405,0.7080746853785272,4.898074103335655
"wind_data_35.75,126.5_C",4.648944839337312,2.8840981982402067,0.166813883976207,13.9292131283641,0.13810667728350268,0.8074807585650575,4.143528183039935
"wind_data_35.75,126_C",5.790708421628997,3.4669103154518908,0.176614451150422,15.6427692063622,-0.3284621944173649,0.5714363040586019,5.440425900173495
"wind_data_36,123.5_C",6.75707199236125,3.3927065794361067,0.343930624400958,18.3105096908414,-0.007463669206096313,0.5761421201174927,6.233560667552389
"wind_data_36,123.75_C",6.7069117610893745,3.385426329788514,0.179208699388208,17.8629455130259,-0.0012392385548127827,0.5638807771447114,6.273407099010755
"wind_data_36,124.25_C",6.588521113266712,3.4367328044408074,0.493315678964138,17.5199908258167,-0.1105451547085976,0.49751338922185917,6.21531039097733
"wind_data_36,124.5_C",6.52017614031437,3.4582350933346686,0.233009231984926,17.3440058165264,-0.1670465268502639,0.48894785084501813,6.160954273346006
"wind_data_36,124.75_C",6.438544059108822,3.4744662750716975,0.111521870968866,17.0539810265394,-0.20215965975450656,0.4858346284601249,6.063185950081045
"wind_data_36,124_C",6.680815319105226,3.4196146541930026,0.44906722931976,17.7521229629262,-0.05745402700407176,0.5307033422275339,6.311478077459535
"wind_data_36,125.25_C",6.193636341075442,3.473613877612584,0.3828389830184,16.3160932552196,-0.30793670521719596,0.48143070864855825,5.92040966127696
"wind_data_36,125.5_C",6.060541690495191,3.4853033536530242,0.297968076045603,15.924226379018,-0.3402109468072023,0.4987220631226393,5.85256903738685
"wind_data_36,125.75_C",5.919529228965562,3.4752535595272414,0.10832332143889,15.7856068022736,-0.3333918932655129,0.5307526439794814,5.612971454851935
"wind_data_36,125_C",6.295999866551128,3.4575581161513407,0.230787674575649,16.748517004783,-0.24436462292378636,0.4863632619710779,6.023415413832295
"wind_data_36,126.25_C",5.400766176978359,3.2973315426087764,0.218076585160799,15.4333662714423,-0.06610851413001884,0.7262092931336164,4.8718429548502
"wind_data_36,126_C",5.798628063182327,3.460741702581688,0.215712926937992,15.7395116168299,-0.30535442715692573,0.5895819589831001,5.37065440986539
"wind_data_36.25,123.5_C",6.756263557905902,3.413818869882149,0.544363908566963,18.7769661908657,0.03046340722233376,0.5556221476775592,6.27071811033759
"wind_data_36.25,123.75_C",6.704004527793658,3.407115117908176,0.270910790163173,18.3219819796314,0.03543048398392079,0.5408384457185706,6.280229255306425
"wind_data_36.25,124.25_C",6.606014634737539,3.4247270195961037,0.26998932064464,17.52017947695,-0.042762673825312625,0.5069830567078182,6.302231370166465
"wind_data_36.25,124.5_C",6.538925231859976,3.4371822438518405,0.265393280975435,17.3476997203536,-0.10416453239988144,0.5036961793769471,6.226283845032065
"wind_data_36.25,124.75_C",6.454606977717602,3.4323834402057964,0.0724507084563796,17.2210286202415,-0.1613049446708099,0.5005877338703012,6.1391724723078
"wind_data_36.25,124_C",6.673344968987079,3.430400931369783,0.112817062756483,17.928209544792,-0.0001972587830789685,0.5092218107217428,6.315725735183295
"wind_data_36.25,125.25_C",6.216744739369709,3.433089821949825,0.387996784430407,16.5875173172068,-0.2893767689513096,0.4950994784910743,5.940676388260485
"wind_data_36.25,125.5_C",6.056916794824448,3.4263718360157003,0.39937867901012,16.1199482333597,-0.3167944765550623,0.5033264501705036,5.923638842468475
"wind_data_36.25,125.75_C",5.906162450436883,3.4291093216991078,0.174831090931705,15.7403911117398,-0.3216910508167463,0.5316042878720264,5.639163663447764
"wind_data_36.25,125_C",6.324636204044675,3.420600320644318,0.336398525671765,16.9930946480995,-0.21935724125207612,0.4958576135750832,5.9939460159118845
"wind_data_36.25,126.25_C",5.20976501749088,3.188074779192346,0.398917634501426,14.7903885339994,-0.1285770204943102,0.7300963296346183,4.69943509354848
"wind_data_36.25,126_C",5.757639162098829,3.4391496286587,0.325317377938729,15.7772873648395,-0.2707368787509026,0.6173818861322493,5.35614614050574
"wind_data_36.5,123.5_C",6.759304058737034,3.4229918877709826,0.420911976682138,18.7620380082748,0.0021394745589438102,0.5279878495477277,6.36377684984665
"wind_data_36.5,123.75_C",6.714292585491938,3.412049968275412,0.180119165364937,18.4778742403821,0.04109081526933078,0.5221146580551456,6.314358987940045
"wind_data_36.5,124.25_C",6.621684672012294,3.408016455961615,0.323232092367717,17.6897422416824,-0.008537583191476017,0.5138584399444943,6.240170486086975
"wind_data_36.5,124.5_C",6.562131430500845,3.404644081254219,0.12216153574254,17.4319234839158,-0.042854024411227876,0.515086786408238,6.245105319378551
"wind_data_36.5,124.75_C",6.477020275654626,3.400244096560776,0.222006402341673,17.3077297985091,-0.11326485840798917,0.5097604248638669,6.14508721068349
"wind_data_36.5,124_C",6.684379118178009,3.4177856732406564,0.17070665239961,18.1427949244412,0.011506025497284078,0.5116674198763098,6.318460098634775
"wind_data_36.5,125.25_C",6.232711603547969,3.3875632198596537,0.486995127674568,16.768492456603,-0.24351795256720932,0.5097076122630863,5.80153693668307
"wind_data_36.5,125.5_C",6.0691213050876645,3.386696736779249,0.525219293702784,16.3025153062201,-0.2821215390810541,0.511776007182825,5.70222072306553
